Index, run_time
0,0.04346373397856951
1,0.04705470101907849
2,0.03672854695469141
3,0.031227600295096636
4,0.03361243521794677
5,0.09408311825245619
6,0.18215618887916207
7,0.09142789989709854
8,0.08846868108958006
9,0.06827912200242281
10,0.07145582791417837
11,0.06111400714144111
12,0.07538956217467785
13,0.08562124613672495
14,0.03685586014762521
15,0.03566583385691047
16,0.03583903703838587
17,0.034943364560604095
18,0.03472621366381645
19,0.050881905015558004
20,0.03638311009854078
21,0.036710928194224834
22,0.035484620835632086
23,0.03886821772903204
24,0.034448834136128426
